age,gender,employment_status,occupation,monthly_income,existing_emi,loan_amount,loan_tenure,credit_score,marital_status,dependents,education,residential_status,eligible
53,Female,Self-Employed,Sales,3524.72,164.85,196572.63,12,696,Married,4,Bachelor,Mortgaged,1
24,Male,Self-Employed,Manager,4556.61,987.3,78349.21,36,725,Married,3,PhD,Owned,1
42,Male,Employed,Farmer,4269.68,924.84,44062.49,84,665,Single,0,High School,Mortgaged,1
22,Female,Self-Employed,Teacher,4271.11,853.97,85751.27,180,646,Married,0,Master,Parental,1
30,Male,Unemployed,Other,2627.31,106.19,124729.05,24,737,Divorced,3,Master,Mortgaged,0
25,Female,Retired,Engineer,1770.5,216.71,46631.99,180,665,Single,1,Other,Mortgaged,1
30,Male,Employed,Accountant,4340.8,139.02,61830.62,12,584,Married,4,Master,Rented,0
53,Female,Self-Employed,Other,4961.59,1215.52,171636.57,24,789,Single,3,Bachelor,Rented,1
58,Female,Self-Employed,Farmer,6245.94,1227.65,199806.85,180,593,Married,0,Bachelor,Mortgaged,1
33,Female,Employed,Other,3136.53,477.26,67043.67,120,672,Single,2,Bachelor,Mortgaged,1
51,Male,Employed,Engineer,2448.79,251.99,34027.08,60,705,Married,3,Diploma,Rented,1
67,Female,Employed,Other,4999.09,276.32,159668.31,24,716,Single,3,Diploma,Mortgaged,0
56,Female,Employed,Teacher,4844.18,154.7,122088.86,240,693,Widowed,3,Diploma,Rented,1
65,Male,Employed,Other,6050.25,1759.25,24578.22,60,444,Married,0,Bachelor,Owned,1
44,Male,Self-Employed,Engineer,4821.34,288.77,189620.44,180,623,Married,0,PhD,Rented,1
35,Male,Self-Employed,Engineer,3949.06,70.93,20219.66,48,703,Married,3,PhD,Owned,1
49,Female,Self-Employed,Other,5573.82,1608.05,126944.5,240,671,Married,3,High School,Rented,1
28,Female,Retired,Manager,1978.47,325.83,87667.76,120,720,Married,1,High School,Owned,0
25,Male,Employed,Accountant,5317.37,1270.84,113541.66,24,761,Married,2,Diploma,Rented,1
49,Female,Employed,Clerk,3176.44,41.71,46576.77,36,720,Married,4,Bachelor,Mortgaged,0
67,Male,Self-Employed,Sales,3936.81,669.59,139181.53,24,621,Single,4,High School,Rented,0
24,Male,Employed,Clerk,2808.3,335.49,192145.34,60,636,Single,4,Bachelor,Owned,0
32,Female,Employed,Farmer,3326.23,770.32,94393.05,24,810,Married,0,Bachelor,Rented,1
65,Female,Employed,Farmer,7564.18,87.2,106976.86,60,665,Married,0,Bachelor,Owned,1
22,Male,Employed,Engineer,2263.19,272.73,51763.28,240,672,Single,1,Bachelor,Rented,1
47,Male,Unemployed,Farmer,500.0,119.86,178914.26,24,720,Single,0,Bachelor,Rented,0
51,Female,Employed,Manager,6240.82,978.62,194379.01,240,778,Single,3,Master,Parental,1
56,Male,Employed,Accountant,8332.03,1374.88,158327.89,120,607,Widowed,2,Master,Owned,1
56,Male,Employed,Farmer,5265.61,153.49,110840.83,120,640,Married,2,Bachelor,Rented,1
46,Male,Self-Employed,Teacher,4351.33,172.74,191575.38,60,551,Married,2,High School,Mortgaged,1
63,Female,Employed,Accountant,5059.53,1027.59,35000.76,180,656,Divorced,2,Bachelor,Parental,1
47,Female,Self-Employed,Manager,5585.85,1131.21,98305.72,120,725,Married,4,High School,Owned,1
25,Male,Employed,Clerk,5647.56,1658.86,109833.11,84,650,Widowed,4,Bachelor,Rented,1
40,Female,Employed,Accountant,4137.37,883.68,100923.7,24,820,Single,3,Diploma,Owned,1
31,Female,Employed,Accountant,6673.27,987.46,161471.57,84,689,Single,1,Bachelor,Rented,1
30,Male,Employed,Clerk,4306.71,1107.68,135728.56,24,671,Married,0,Diploma,Owned,0
60,Female,Employed,Manager,2602.26,81.56,29698.4,12,651,Married,0,Master,Mortgaged,0
58,Female,Employed,Farmer,2607.01,351.4,72558.0,240,571,Married,4,High School,Owned,1
26,Male,Student,Engineer,698.4,60.15,71119.99,60,672,Single,2,Bachelor,Rented,0
28,Male,Employed,Clerk,5154.56,161.81,115298.28,48,708,Married,3,Diploma,Rented,1
43,Female,Self-Employed,Clerk,5433.44,1244.53,61834.39,180,670,Single,1,High School,Parental,1
67,Female,Employed,Clerk,5961.22,913.48,27868.0,60,698,Single,4,Master,Rented,1
46,Female,Employed,Clerk,5119.78,855.16,132468.12,120,626,Divorced,3,Bachelor,Owned,1
66,Male,Employed,Farmer,6517.27,804.08,170952.2,36,580,Divorced,3,High School,Owned,1
63,Other,Student,Other,1019.11,140.74,186663.58,180,671,Widowed,4,Bachelor,Owned,0
32,Male,Employed,Other,3064.27,106.65,194652.79,180,697,Married,3,Bachelor,Mortgaged,1
46,Male,Employed,Doctor,2737.32,552.6,157317.79,36,666,Married,2,Bachelor,Rented,0
33,Female,Employed,Clerk,6918.03,897.51,32241.97,240,696,Married,3,Bachelor,Rented,1
60,Male,Employed,Clerk,1632.16,399.93,171356.81,180,742,Single,1,Master,Owned,1
38,Male,Employed,Accountant,4698.89,276.7,82992.21,12,741,Single,3,Diploma,Mortgaged,1
45,Male,Self-Employed,Other,8472.69,521.21,147332.71,180,748,Single,0,Bachelor,Rented,1
53,Male,Employed,Farmer,5688.85,1102.09,108597.26,48,760,Divorced,3,Bachelor,Parental,1
67,Male,Employed,Engineer,4687.19,1189.61,166578.2,84,719,Single,4,Master,Rented,1
60,Female,Self-Employed,Doctor,1473.31,208.71,87973.62,240,708,Divorced,0,PhD,Rented,1
63,Male,Employed,Doctor,7426.06,1619.52,17049.79,60,835,Married,4,Master,Rented,1
32,Female,Employed,Farmer,6820.74,2044.85,113580.62,120,742,Married,1,Master,Owned,1
64,Female,Employed,Engineer,6027.2,1790.56,38401.66,12,612,Single,2,Other,Mortgaged,1
56,Female,Self-Employed,Accountant,3999.16,893.02,193275.94,240,530,Single,1,Bachelor,Mortgaged,1
68,Male,Employed,Sales,5858.02,1299.75,107757.8,84,660,Widowed,0,Master,Owned,1
24,Female,Employed,Other,4777.07,354.87,112943.96,48,729,Single,2,Other,Owned,1
25,Female,Employed,Clerk,3540.11,885.25,181916.81,84,756,Single,3,High School,Owned,1
57,Female,Self-Employed,Farmer,5434.5,660.46,126794.12,60,579,Single,0,Bachelor,Parental,1
28,Female,Employed,Other,4924.01,1421.06,64032.23,36,738,Single,2,Master,Owned,1
62,Female,Self-Employed,Clerk,4782.92,116.84,62738.45,120,770,Single,4,PhD,Rented,1
69,Male,Unemployed,Sales,500.0,65.38,102807.84,36,728,Married,2,Master,Owned,0
48,Female,Self-Employed,Sales,4692.73,782.52,173988.6,24,713,Married,4,Master,Rented,1
51,Female,Employed,Manager,4978.26,605.09,159972.22,48,669,Married,4,PhD,Mortgaged,1
29,Female,Employed,Sales,4861.18,307.1,192734.41,120,643,Single,2,Bachelor,Mortgaged,1
49,Other,Employed,Other,5044.98,897.49,19017.79,60,742,Married,1,High School,Owned,1
34,Male,Employed,Teacher,9441.3,2141.06,57323.58,240,726,Married,1,High School,Rented,1
60,Other,Employed,Teacher,6203.61,1200.1,20640.5,120,653,Single,4,Bachelor,Rented,1
61,Male,Unemployed,Clerk,4379.09,308.0,151460.44,240,883,Married,0,Bachelor,Parental,1
42,Male,Employed,Clerk,4987.85,1094.74,32462.57,240,559,Single,2,Bachelor,Owned,1
31,Male,Employed,Manager,4536.41,349.62,24477.83,24,661,Married,0,Bachelor,Owned,1
43,Male,Self-Employed,Teacher,2388.7,125.55,114526.08,12,618,Married,1,PhD,Rented,0
21,Female,Self-Employed,Clerk,6404.85,1327.09,85239.52,48,710,Divorced,0,Bachelor,Owned,1
66,Male,Employed,Sales,3642.22,920.89,144444.76,48,524,Single,3,Master,Owned,0
57,Male,Unemployed,Clerk,3214.34,464.35,99968.0,24,781,Married,3,PhD,Rented,0
41,Female,Employed,Doctor,3475.72,554.09,87940.25,36,760,Single,1,Bachelor,Mortgaged,1
46,Female,Self-Employed,Manager,5329.99,484.09,87972.59,36,701,Married,0,Bachelor,Rented,1
66,Female,Unemployed,Farmer,500.0,74.19,175015.89,60,655,Married,2,Master,Rented,0
56,Female,Self-Employed,Engineer,3337.07,132.13,82069.0,12,737,Single,1,Master,Rented,1
43,Female,Self-Employed,Accountant,4033.12,1156.49,70012.44,240,706,Married,3,Bachelor,Rented,1
21,Male,Employed,Engineer,4103.76,985.35,71014.34,180,756,Married,1,High School,Rented,1
60,Male,Employed,Engineer,4746.01,951.06,43337.16,180,670,Married,0,Bachelor,Rented,1
35,Female,Self-Employed,Farmer,3753.18,605.98,172834.33,36,665,Single,0,High School,Owned,1
41,Male,Employed,Clerk,6210.4,1475.91,33593.01,24,766,Divorced,0,Bachelor,Owned,1
67,Female,Student,Engineer,500.0,74.21,182179.09,12,730,Widowed,4,Bachelor,Rented,0
29,Male,Employed,Doctor,4155.62,373.97,60276.21,84,666,Divorced,0,Bachelor,Rented,1
29,Male,Employed,Accountant,6881.95,331.11,180388.23,12,709,Married,3,Other,Mortgaged,1
30,Female,Employed,Engineer,5843.72,1135.29,159210.03,60,694,Married,3,Bachelor,Rented,1
46,Female,Employed,Teacher,6906.93,1925.84,118487.57,240,717,Married,4,PhD,Owned,1
61,Female,Self-Employed,Farmer,5138.18,236.8,135546.65,240,781,Single,3,Master,Owned,1
55,Female,Self-Employed,Farmer,2374.73,128.25,68539.6,48,652,Married,3,Master,Owned,1
45,Male,Self-Employed,Farmer,4991.35,649.28,116974.58,120,628,Married,1,Bachelor,Mortgaged,1
46,Male,Unemployed,Manager,650.29,157.42,62018.57,120,701,Widowed,0,Bachelor,Rented,0
31,Female,Student,Manager,4402.09,388.16,83443.2,48,637,Married,1,Master,Mortgaged,1
58,Female,Unemployed,Sales,1703.25,129.74,154109.2,60,607,Single,1,PhD,Rented,1
22,Male,Employed,Other,5785.05,1075.96,52566.85,240,759,Married,3,Bachelor,Mortgaged,1
27,Female,Self-Employed,Accountant,5004.14,804.09,168574.97,120,657,Widowed,2,High School,Parental,1
38,Male,Employed,Clerk,5703.27,103.04,78297.16,120,530,Single,0,Master,Rented,1
47,Male,Employed,Engineer,5662.7,138.44,108773.14,120,747,Single,2,Bachelor,Mortgaged,1
54,Male,Self-Employed,Other,3600.56,694.56,188682.3,240,644,Married,3,High School,Rented,1
47,Female,Employed,Clerk,5803.21,809.76,137844.85,60,726,Single,4,Master,Parental,1
37,Female,Employed,Other,6422.7,1870.89,130892.8,84,766,Single,1,Bachelor,Mortgaged,1
63,Male,Employed,Clerk,6590.49,1341.56,143763.51,36,695,Single,3,Bachelor,Parental,1
64,Female,Employed,Doctor,6408.68,19.37,184031.71,12,517,Divorced,3,PhD,Rented,0
44,Male,Student,Manager,3262.1,470.74,53460.17,24,522,Single,2,Bachelor,Mortgaged,0
45,Male,Employed,Accountant,6684.34,831.09,124582.04,180,626,Married,4,Bachelor,Rented,1
27,Male,Employed,Teacher,5942.78,190.25,83076.8,12,675,Married,1,Bachelor,Owned,1
26,Male,Employed,Doctor,3284.51,909.69,7311.78,120,776,Widowed,4,Bachelor,Rented,1
44,Male,Employed,Manager,3285.1,793.36,29433.67,60,703,Widowed,4,Master,Mortgaged,1
53,Female,Student,Farmer,627.8,43.33,68373.42,84,889,Married,4,Bachelor,Owned,0
69,Female,Employed,Manager,5070.13,389.36,115174.99,180,560,Widowed,0,Diploma,Rented,1
49,Female,Employed,Other,7097.0,68.17,176887.58,48,689,Single,4,High School,Rented,1
63,Male,Self-Employed,Sales,500.0,44.51,159267.25,84,644,Married,3,Bachelor,Rented,1
42,Male,Retired,Doctor,1450.19,254.34,112900.07,36,698,Married,0,Bachelor,Mortgaged,0
46,Male,Self-Employed,Farmer,3708.67,468.23,19404.73,120,820,Single,0,Bachelor,Mortgaged,1
48,Male,Unemployed,Other,500.0,145.39,60751.73,24,825,Married,4,Bachelor,Rented,0
41,Female,Employed,Accountant,3802.84,63.98,76508.19,180,684,Single,3,High School,Owned,1
69,Male,Employed,Manager,4251.26,754.3,126234.85,120,748,Divorced,1,Bachelor,Rented,1
27,Female,Employed,Farmer,3581.26,922.15,17660.11,180,697,Married,4,PhD,Rented,1
37,Female,Student,Other,500.0,72.11,108387.74,24,593,Married,0,Diploma,Rented,0
40,Male,Employed,Sales,7044.85,6.26,180785.59,36,681,Single,1,Bachelor,Owned,0
61,Female,Employed,Manager,5921.48,431.32,142559.38,48,639,Single,1,Bachelor,Rented,1
69,Female,Employed,Accountant,6145.92,596.96,160429.98,240,674,Widowed,0,Master,Rented,1
40,Female,Employed,Sales,4948.82,1434.16,137926.75,60,611,Married,1,Diploma,Rented,1
42,Female,Employed,Clerk,6516.66,1782.51,45284.88,84,692,Widowed,3,PhD,Rented,1
48,Male,Retired,Other,4271.7,1216.37,26544.34,12,704,Single,3,Bachelor,Rented,0
60,Male,Employed,Manager,5897.81,1461.05,166750.68,48,736,Single,4,Master,Owned,1
69,Male,Self-Employed,Manager,3018.75,318.46,140623.37,48,704,Married,4,Diploma,Parental,1
27,Male,Self-Employed,Farmer,3336.94,906.86,117137.0,180,810,Married,1,Master,Rented,1
21,Female,Employed,Accountant,6587.2,1939.96,41910.16,180,855,Single,0,Master,Owned,1
52,Male,Employed,Teacher,4224.9,443.7,122652.27,84,647,Married,3,Bachelor,Rented,0
33,Female,Employed,Clerk,3067.21,239.75,11107.75,180,757,Married,2,Bachelor,Mortgaged,1
50,Female,Employed,Sales,4195.97,688.45,28173.63,240,849,Single,4,Bachelor,Mortgaged,1
43,Male,Self-Employed,Doctor,6339.11,355.91,65818.58,60,759,Single,3,High School,Mortgaged,1
39,Male,Employed,Doctor,4197.45,41.08,91528.96,12,737,Married,1,Master,Owned,0
52,Female,Employed,Manager,5491.48,1558.2,28510.08,12,534,Married,3,High School,Rented,1
50,Female,Employed,Farmer,4076.47,1132.13,28388.34,24,635,Married,3,Diploma,Mortgaged,1
49,Female,Student,Engineer,2145.14,104.67,146549.26,24,647,Married,1,Bachelor,Rented,0
69,Male,Unemployed,Manager,1305.2,159.65,116095.28,60,790,Single,4,High School,Mortgaged,0
65,Male,Unemployed,Doctor,500.0,124.66,109079.69,120,621,Divorced,4,Other,Owned,0
49,Male,Unemployed,Doctor,902.05,178.88,93224.73,120,673,Divorced,2,Master,Owned,0
50,Male,Employed,Clerk,2476.12,293.26,195425.91,48,747,Married,2,Bachelor,Mortgaged,1
36,Female,Unemployed,Engineer,500.0,111.63,14711.06,48,617,Single,4,Master,Rented,0
60,Female,Employed,Manager,4982.85,1340.96,40222.3,36,702,Married,4,Master,Owned,1
39,Female,Self-Employed,Clerk,6770.3,1881.11,131264.01,24,691,Married,4,Bachelor,Rented,0
38,Female,Self-Employed,Farmer,4476.87,508.82,31591.3,36,750,Widowed,4,Master,Mortgaged,1
21,Female,Employed,Clerk,3849.37,200.43,119929.28,180,732,Widowed,3,Diploma,Owned,1
34,Male,Unemployed,Manager,500.0,136.93,115713.44,12,730,Divorced,2,Bachelor,Owned,0
67,Male,Student,Other,2386.3,66.26,194346.01,48,696,Single,1,Bachelor,Owned,0
22,Female,Employed,Teacher,3869.72,837.82,177260.36,120,545,Widowed,0,Master,Parental,1
48,Male,Unemployed,Manager,2145.47,90.43,189382.9,60,691,Married,1,High School,Parental,0
69,Female,Employed,Accountant,4215.42,492.43,27152.46,24,684,Married,0,Bachelor,Rented,1
50,Female,Self-Employed,Doctor,2627.02,324.35,174288.95,12,741,Married,3,Bachelor,Rented,1
58,Male,Employed,Engineer,4263.5,203.06,30172.68,84,646,Single,2,Bachelor,Rented,1
24,Female,Employed,Engineer,2575.57,712.93,128421.77,60,683,Married,0,Master,Owned,1
21,Female,Student,Teacher,500.0,0.4,145415.24,36,685,Single,4,Bachelor,Mortgaged,0
28,Female,Student,Accountant,876.2,234.95,36366.43,240,622,Married,3,Diploma,Owned,0
49,Female,Unemployed,Doctor,500.0,132.57,128368.58,36,587,Divorced,0,High School,Rented,0
59,Female,Employed,Engineer,5384.69,512.03,15229.8,24,710,Single,4,Bachelor,Rented,1
23,Male,Student,Accountant,868.79,183.56,62186.89,60,760,Single,3,Bachelor,Owned,1
52,Male,Employed,Clerk,8493.88,644.2,184625.91,240,630,Single,0,Diploma,Rented,1
30,Female,Student,Manager,1252.61,285.14,38487.58,180,662,Married,4,Bachelor,Rented,0
30,Female,Employed,Manager,2935.31,494.12,17727.65,84,746,Widowed,2,Bachelor,Mortgaged,1
39,Male,Employed,Other,3320.13,299.04,91517.25,36,754,Single,3,High School,Owned,1
66,Male,Self-Employed,Doctor,4000.46,480.34,170870.55,84,698,Single,0,Bachelor,Owned,1
54,Female,Employed,Accountant,4346.86,899.65,19951.11,60,713,Divorced,4,Master,Rented,1
53,Female,Employed,Sales,3157.28,858.24,74329.4,12,722,Divorced,2,Bachelor,Parental,1
43,Female,Employed,Engineer,4911.73,192.63,180456.09,60,736,Single,4,Master,Owned,1
48,Female,Employed,Farmer,4933.66,845.68,28040.33,120,594,Married,2,High School,Parental,1
52,Male,Employed,Farmer,7393.54,562.79,65580.36,240,833,Married,0,Bachelor,Mortgaged,1
27,Male,Employed,Manager,3625.87,871.7,156792.02,12,701,Married,4,Bachelor,Mortgaged,1
49,Female,Employed,Sales,4373.41,92.15,110926.14,36,738,Married,4,Bachelor,Owned,1
28,Male,Employed,Farmer,7388.92,1527.19,167304.96,180,619,Widowed,1,Bachelor,Rented,1
21,Male,Self-Employed,Teacher,4492.88,235.8,26761.1,84,665,Single,3,Master,Owned,1
23,Male,Employed,Teacher,3617.07,647.15,184508.06,60,710,Single,4,Bachelor,Rented,1
44,Female,Retired,Doctor,1927.9,483.34,187307.8,24,535,Married,2,High School,Parental,0
43,Female,Student,Sales,500.0,113.26,35286.04,36,607,Married,3,Bachelor,Owned,0
28,Male,Employed,Teacher,5115.91,1155.6,11605.72,24,621,Divorced,0,Master,Rented,1
67,Male,Unemployed,Teacher,2046.74,317.97,198019.07,12,577,Married,3,Other,Owned,0
57,Female,Unemployed,Manager,2946.35,787.33,99039.06,120,688,Single,1,Bachelor,Mortgaged,1
23,Other,Retired,Farmer,770.58,135.95,116554.7,36,674,Married,0,Bachelor,Owned,0
53,Male,Self-Employed,Doctor,5303.68,1459.87,125101.42,120,793,Married,4,Bachelor,Owned,1
48,Male,Employed,Accountant,5246.47,860.19,158985.35,120,590,Widowed,0,Master,Rented,1
67,Male,Self-Employed,Clerk,3607.1,547.52,163337.65,180,698,Married,0,Other,Mortgaged,1
28,Female,Self-Employed,Engineer,3373.99,225.07,42815.42,12,609,Married,1,Master,Owned,0
54,Male,Self-Employed,Engineer,1118.6,182.82,51144.16,60,542,Married,2,Bachelor,Owned,0
55,Male,Employed,Clerk,5957.0,251.24,175982.44,240,727,Married,0,High School,Owned,1
52,Female,Student,Clerk,500.0,130.45,164805.93,120,733,Married,2,Master,Parental,0
44,Female,Retired,Engineer,1877.71,380.74,125435.78,12,724,Single,3,Master,Rented,0
34,Male,Employed,Engineer,5626.98,1677.35,198966.34,180,574,Divorced,1,Master,Mortgaged,1
52,Female,Employed,Accountant,2275.05,62.86,148360.87,36,686,Married,4,High School,Rented,0
66,Male,Employed,Sales,3018.81,217.96,47088.17,48,727,Married,0,Bachelor,Owned,1
63,Female,Unemployed,Sales,2327.99,612.61,170095.59,48,756,Widowed,2,Bachelor,Rented,0
36,Male,Self-Employed,Accountant,4183.09,496.01,85872.86,180,730,Married,0,Master,Owned,1
24,Female,Self-Employed,Farmer,3006.7,420.61,12049.77,12,757,Married,1,Diploma,Rented,1
57,Male,Employed,Clerk,5188.99,1339.78,67677.15,180,765,Widowed,4,Bachelor,Rented,1
41,Female,Self-Employed,Other,5004.21,783.39,153892.49,240,688,Single,3,Bachelor,Rented,1
34,Female,Employed,Clerk,6687.15,388.14,192240.21,240,719,Married,3,High School,Owned,1
51,Female,Employed,Engineer,3331.35,891.5,58846.6,60,759,Married,2,Bachelor,Owned,1
68,Female,Unemployed,Clerk,500.0,4.66,53070.68,48,711,Single,3,High School,Mortgaged,0
38,Female,Retired,Engineer,3912.51,1050.98,114905.23,48,775,Married,2,Bachelor,Mortgaged,0
27,Male,Retired,Clerk,3960.62,60.03,163278.36,240,749,Married,4,PhD,Owned,1
30,Male,Retired,Farmer,984.05,196.57,150572.51,180,629,Married,0,Other,Owned,0
27,Female,Employed,Other,3519.03,75.67,114191.99,120,575,Widowed,1,Diploma,Mortgaged,1
53,Male,Employed,Teacher,4709.38,997.75,128120.99,36,681,Single,4,Master,Mortgaged,0
43,Female,Self-Employed,Accountant,4035.36,41.13,52209.3,48,585,Married,4,Bachelor,Parental,1
41,Female,Student,Accountant,1077.89,272.42,89351.98,240,686,Married,3,PhD,Owned,0
39,Male,Employed,Other,2961.01,413.9,54796.3,180,679,Single,3,Master,Rented,1
68,Female,Employed,Clerk,5062.74,141.94,177461.51,12,784,Single,1,High School,Owned,1
39,Male,Employed,Teacher,3923.94,832.06,26948.13,36,720,Divorced,0,Bachelor,Rented,1
56,Female,Self-Employed,Sales,2250.52,330.35,137549.41,24,758,Married,4,Bachelor,Owned,1
49,Male,Employed,Clerk,4983.51,285.48,55755.22,24,640,Married,3,Master,Owned,1
38,Male,Employed,Farmer,4830.51,22.71,97737.59,180,802,Married,4,Bachelor,Owned,1
22,Female,Employed,Engineer,6202.54,777.8,63385.49,84,751,Single,0,Bachelor,Rented,1
21,Female,Employed,Doctor,3708.55,95.27,68032.84,84,714,Single,2,Bachelor,Rented,1
67,Female,Student,Clerk,1352.76,38.22,55776.64,48,535,Married,0,Other,Rented,0
25,Female,Employed,Doctor,2646.99,212.29,151794.62,12,774,Widowed,4,PhD,Mortgaged,1
40,Male,Self-Employed,Clerk,3587.72,678.57,76314.59,120,821,Single,4,Bachelor,Mortgaged,1
31,Female,Self-Employed,Other,4695.52,746.46,146639.62,180,680,Widowed,1,Master,Rented,1
62,Male,Student,Doctor,1822.03,37.71,93933.64,24,682,Widowed,4,Master,Parental,0
22,Female,Employed,Clerk,5832.25,1694.44,111712.98,24,638,Widowed,3,Master,Rented,1
23,Female,Retired,Accountant,4206.56,1119.58,110941.06,12,549,Married,1,High School,Owned,0
43,Female,Self-Employed,Doctor,3331.32,259.07,195291.16,48,635,Widowed,4,Bachelor,Parental,1
32,Female,Retired,Clerk,3743.59,137.4,76577.18,84,812,Married,0,Bachelor,Owned,1
40,Male,Student,Sales,3803.12,1075.22,45498.4,60,766,Single,4,Bachelor,Rented,1
25,Female,Employed,Engineer,4299.3,594.78,182799.43,48,618,Single,0,Diploma,Rented,0
57,Male,Employed,Sales,7070.3,660.01,39093.66,48,633,Divorced,0,Bachelor,Rented,1
58,Female,Employed,Teacher,6314.71,928.94,167712.45,120,850,Single,4,Bachelor,Rented,1
50,Male,Employed,Clerk,4600.51,1066.51,34291.9,120,598,Married,0,Bachelor,Owned,1
29,Female,Employed,Manager,4725.69,238.72,133451.25,24,622,Single,2,Bachelor,Rented,1
54,Female,Employed,Farmer,5177.6,1192.14,34355.46,120,645,Single,1,High School,Mortgaged,1
64,Male,Employed,Sales,6230.25,1400.77,185001.73,24,571,Single,4,Master,Owned,1
55,Male,Employed,Doctor,5603.95,906.74,115176.62,48,636,Divorced,2,PhD,Rented,1
42,Female,Employed,Other,4287.5,1113.69,69208.4,12,638,Married,0,Bachelor,Owned,1
64,Male,Employed,Farmer,1876.92,74.41,32362.94,60,607,Divorced,0,Master,Mortgaged,1
44,Male,Employed,Manager,6008.26,1073.34,77382.49,12,786,Married,1,High School,Mortgaged,1
37,Male,Employed,Clerk,2101.25,283.26,142478.91,48,586,Widowed,2,Master,Mortgaged,0
30,Male,Employed,Other,2951.03,373.86,80065.42,240,668,Married,2,High School,Owned,1
50,Female,Employed,Clerk,4396.28,333.1,52988.36,180,609,Married,4,Bachelor,Owned,1
66,Female,Student,Teacher,500.0,55.84,117594.84,84,663,Married,0,Bachelor,Owned,0
43,Male,Employed,Manager,5476.29,177.68,86475.26,180,606,Married,3,Bachelor,Owned,1
52,Male,Employed,Clerk,4555.72,343.86,37332.22,60,686,Married,4,Bachelor,Rented,1
37,Male,Employed,Doctor,6177.85,504.05,35027.66,120,705,Married,4,Bachelor,Parental,1
37,Male,Unemployed,Teacher,500.0,108.1,142955.09,180,792,Married,4,Bachelor,Rented,0
34,Male,Student,Accountant,500.0,7.28,195061.02,120,632,Married,1,Master,Parental,0
29,Male,Student,Manager,1006.3,196.59,50453.34,48,809,Single,1,Bachelor,Owned,0
60,Male,Self-Employed,Engineer,4064.09,269.95,155763.98,60,615,Married,4,Diploma,Parental,1
22,Female,Employed,Other,6041.05,148.36,22083.31,84,660,Single,3,Bachelor,Owned,1
65,Male,Employed,Sales,3628.12,327.41,79407.3,84,821,Married,2,Master,Parental,1
45,Female,Employed,Clerk,4297.98,289.43,103804.19,240,900,Married,2,Bachelor,Owned,1
59,Female,Retired,Other,3761.02,622.86,57405.65,24,814,Widowed,0,Bachelor,Parental,1
29,Female,Self-Employed,Other,702.16,75.28,108267.79,84,662,Single,2,Bachelor,Owned,1
42,Female,Self-Employed,Engineer,4577.4,1326.52,177109.81,36,721,Single,2,Bachelor,Rented,0
63,Female,Employed,Engineer,6145.92,1776.57,189165.4,24,734,Single,3,Bachelor,Rented,1
66,Female,Unemployed,Teacher,500.0,66.56,24608.61,84,707,Married,2,Bachelor,Rented,0
24,Female,Employed,Manager,4527.47,1079.92,58009.96,48,599,Married,3,Diploma,Rented,1
46,Female,Employed,Doctor,7238.99,28.82,195931.11,60,698,Married,1,Bachelor,Parental,1
49,Female,Employed,Engineer,5989.74,984.38,57731.59,60,639,Married,3,High School,Rented,1
65,Female,Self-Employed,Engineer,4670.46,1041.46,140077.93,36,602,Divorced,1,Bachelor,Mortgaged,1
54,Male,Employed,Sales,6486.44,422.16,54423.47,48,655,Single,3,Bachelor,Owned,1
43,Male,Student,Accountant,3706.82,68.03,74491.29,36,705,Single,4,Other,Rented,0
57,Male,Employed,Engineer,5027.8,235.18,42299.4,120,760,Single,1,Bachelor,Rented,1
31,Female,Self-Employed,Accountant,3389.22,449.26,171978.54,12,659,Divorced,1,Master,Mortgaged,1
26,Female,Employed,Teacher,6482.81,984.81,177116.51,84,673,Married,2,High School,Rented,1
38,Female,Employed,Doctor,4718.82,539.2,62897.94,48,744,Married,1,High School,Rented,1
41,Female,Unemployed,Other,500.0,66.0,165600.02,12,685,Single,3,Master,Owned,0
62,Male,Unemployed,Engineer,500.0,70.54,74857.12,12,710,Married,4,Bachelor,Owned,0
56,Male,Self-Employed,Clerk,4468.49,1031.47,24308.79,60,686,Widowed,4,Diploma,Rented,1
61,Female,Student,Accountant,500.0,15.79,152824.9,60,696,Single,2,Bachelor,Rented,0
58,Female,Self-Employed,Sales,3437.54,792.99,121307.02,120,593,Married,3,Bachelor,Owned,1
54,Other,Employed,Sales,3459.03,714.59,58504.58,48,689,Single,3,Master,Owned,1
37,Male,Self-Employed,Engineer,6153.05,1369.04,54334.95,240,794,Single,0,High School,Mortgaged,1
57,Female,Employed,Manager,4486.06,988.46,195246.56,48,693,Married,1,Bachelor,Owned,0
45,Female,Employed,Other,3932.73,555.21,173187.7,120,613,Single,2,Master,Mortgaged,1
58,Female,Employed,Doctor,4092.32,259.53,162910.67,60,798,Married,4,Other,Owned,1
32,Female,Self-Employed,Clerk,5203.79,837.75,29963.45,60,737,Married,0,Master,Owned,1
43,Female,Self-Employed,Manager,4859.8,1396.68,152261.52,84,741,Married,3,Bachelor,Rented,1
62,Male,Employed,Sales,4247.22,749.88,46835.34,180,739,Married,1,Master,Rented,1
42,Female,Self-Employed,Accountant,4048.47,13.42,195590.84,60,589,Married,4,Master,Rented,1
41,Female,Student,Accountant,1415.06,25.35,15157.39,36,731,Single,0,Master,Rented,1
47,Female,Employed,Manager,3943.88,1174.72,73667.0,84,790,Married,3,Master,Owned,1
